entryId,numOfScans,macAddress,ssid,countOfMac,avgStrength,stdDev,avgStrengthNoOutliers,countNoOutliers,stdDevNoOutliers
2,20,36:20:f9:a1:88:62,CSE OFFICE,20,-67.8,4.32,-67.33,12,3.22
2,20,96:33:56:57:7a:84,iPhone (3),17,-79.76,1.63,-79.4,10,0.49
2,20,bc:22:28:21:55:6b,CSE-104,20,-85.15,2.17,-85.0,12,2.0
2,20,bc:22:28:21:09:21,CSE-205,20,-59.7,2.24,-59.33,12,0.75
2,20,00:22:b0:05:f3:bc,CSE-204,20,-67.45,3.65,-67.25,12,2.65
2,20,bc:22:28:21:09:22,,20,-59.95,2.09,-59.67,12,0.47
2,20,8e:fa:5f:79:06:05,Ei j eta amar wifi,20,-60.65,4.14,-59.92,12,1.38
2,20,56:f1:5f:2e:f3:7a,Horion_yj,20,-74.8,3.25,-74.08,12,2.1
2,20,8e:f6:fd:8d:6d:a4,POCO X3 Pro,20,-52.0,3.32,-51.58,12,1.85
2,20,60:63:4c:31:37:40,CSE-303,20,-65.9,3.52,-65.75,12,1.88
2,20,60:63:4c:31:37:48,dlink,20,-83.2,2.6,-83.17,12,1.57
2,20,34:60:f9:a1:88:63,,20,-85.85,1.62,-85.42,12,0.49
2,20,bc:22:28:21:09:24,CSE-205,20,-57.55,3.5,-57.17,12,1.34
2,20,5e:a9:31:22:be:d6,CSE-LAB,16,-76.0,1.41,-76.56,9,0.83
2,20,d2:21:d7:af:f0:ae,Fihad's Galaxy,18,-79.78,2.39,-79.27,11,1.76
2,20,46:44:d1:b3:33:78,Galaxy M12 396F,20,-54.35,4.73,-54.08,12,3.57
2,20,26:94:5a:1b:90:4d,Tatakae🥷,20,-58.35,4.07,-57.83,12,2.51
2,20,8e:94:9f:cb:b9:b0,Fuad's A54,19,-62.32,7.81,-61.25,12,2.17
2,20,30:b5:c2:ea:5b:44,DataLab@BUET,19,-67.32,4.86,-66.83,12,3.87
2,20,34:60:f9:a1:88:62,,19,-67.16,4.17,-66.92,12,3.8
2,20,bc:22:28:21:09:b7,,19,-86.16,1.42,-86.5,12,0.87
2,20,34:60:f9:a1:8b:8e,,18,-82.33,1.49,-82.36,11,1.49
2,20,56:24:f1:d4:40:ff,Redmi Note 10,16,-81.38,3.39,-82.44,9,2.91
2,20,bc:22:28:21:09:b8,,18,-86.11,1.29,-86.27,11,0.86
2,20,5c:e9:31:22:bb:0a,,10,-81.0,0.0,-81.0,6,0.0
2,20,1c:61:b4:9c:79:f2,,13,-82.0,0.0,-82.0,8,0.0
2,20,5c:e8:d3:0a:1e:e0,!FreeNet,15,-74.8,4.32,-75.0,9,2.36
2,20,18:0f:76:c3:06:8d,CSE-304,14,-68.71,3.15,-68.67,9,1.89
2,20,bc:22:28:21:09:ba,CSE-206,14,-85.86,1.92,-86.33,9,1.33
2,20,66:79:f0:36:84:ea,DIRECT-DCLAPTOP-LIA41UT4msFN,12,-74.25,3.09,-74.57,7,2.26
2,20,34:60:f9:a1:88:56,,10,-72.9,3.45,-72.17,6,2.79
2,20,36:20:f9:a1:8b:8e,CSE OFFICE,10,-79.4,0.8,-79.0,6,0.0
2,20,36:20:f9:a1:88:56,CSE OFFICE,9,-73.56,2.99,-73.33,6,2.05
2,20,34:e8:94:10:7d:fa,Hall of Fame,8,-79.0,0.0,-79.0,5,0.0
2,20,10:62:eb:77:b7:42,CSE-G04,8,-80.0,0.0,-80.0,5,0.0
2,20,00:1e:2a:ba:c8:20,CSE-401,6,-79.0,0.0,-79.0,3,0.0
2,20,bc:22:28:21:55:6e,CSE-104,1,-79.0,0.0,-79.0,1,0.0
2,20,5e:a9:31:22:bb:0a,CSE-LAB,1,-80.0,0.0,-80.0,1,0.0
3,20,2c:fe:e2:59:d0:c2,Horion_e9,20,-67.95,2.46,-67.92,12,2.02
3,20,60:63:4c:31:37:40,CSE-303,13,-51.08,0.27,-51.0,8,0.0
3,20,8e:94:9f:cb:b9:b0,Fuad's A54,19,-69.84,3.7,-70.42,12,3.04
3,20,60:63:4c:31:37:48,dlink,20,-79.25,0.94,-79.42,12,0.86
3,20,30:b5:c2:ea:5b:44,DataLab@BUET,8,-73.88,0.78,-74.0,5,0.0
3,20,d2:21:d7:af:f0:ae,Fihad's Galaxy,13,-83.38,1.33,-83.0,8,0.0
3,20,5c:e8:d3:0a:1e:e0,!FreeNet,2,-79.5,1.5,-79.5,2,1.5
3,20,bc:22:28:21:09:21,CSE-205,20,-67.2,1.5,-66.92,12,1.32
3,20,26:94:5a:1b:90:4d,Tatakae🥷,8,-68.5,2.6,-70.0,5,0.0
3,20,46:44:d1:b3:33:78,Galaxy M12 396F,20,-57.55,2.94,-57.0,12,2.35
3,20,8e:f6:fd:8d:6d:a4,POCO X3 Pro,13,-56.69,2.4,-56.0,8,0.0
3,20,56:f1:5f:2e:f3:7a,Horion_yj,18,-79.0,4.32,-80.09,11,3.45
3,20,8e:fa:5f:79:06:05,Ei j eta amar wifi,19,-66.32,1.84,-66.08,12,1.71
3,20,66:79:f0:36:84:ea,DIRECT-DCLAPTOP-LIA41UT4msFN,13,-81.85,4.05,-82.5,8,3.5
3,20,bc:22:28:21:55:6e,CSE-104,6,-80.0,0.0,-80.0,3,0.0
3,20,bc:22:28:20:b9:f6,CSE-503,1,-84.0,0.0,-84.0,1,0.0
4,20,26:94:5a:1b:90:4d,Tatakae🥷,13,-66.38,6.44,-66.62,8,5.79
4,20,56:f1:5f:2e:f3:7a,Horion_yj,4,-82.5,0.87,-82.5,4,0.87
4,20,60:63:4c:31:37:40,CSE-303,3,-71.0,2.94,-71.0,3,2.94
4,20,8e:94:9f:cb:b9:b0,Fuad's A54,12,-61.75,3.03,-62.43,7,2.32
4,20,34:60:f9:a1:88:56,,1,-78.0,0.0,-78.0,1,0.0
4,20,46:44:d1:b3:33:78,Galaxy M12 396F,12,-61.08,5.31,-60.57,7,3.33
4,20,bc:22:28:21:09:21,CSE-205,20,-63.05,2.13,-63.08,12,1.26
4,20,bc:22:28:21:09:b8,,8,-94.0,1.12,-94.4,5,0.8
4,20,bc:22:28:21:09:b7,,7,-92.57,0.49,-92.75,4,0.43
4,20,18:0f:76:c3:06:8d,CSE-304,2,-74.5,3.5,-74.5,2,3.5
4,20,8e:fa:5f:79:06:05,Ei j eta amar wifi,16,-39.94,3.65,-40.33,9,1.05
4,20,8e:f6:fd:8d:6d:a4,POCO X3 Pro,18,-66.94,4.12,-67.36,11,2.71
4,20,5c:e8:d3:0a:1e:e0,!FreeNet,15,-77.53,4.67,-77.89,9,3.54
4,20,34:60:f9:a1:8b:8e,,1,-81.0,0.0,-81.0,1,0.0
4,20,36:20:f9:a1:88:62,CSE OFFICE,6,-69.5,2.99,-70.67,3,1.89
4,20,34:60:f9:a1:88:62,,3,-66.33,0.94,-66.33,3,0.94
4,20,bc:22:28:21:09:24,CSE-205,12,-60.08,2.87,-60.29,7,2.37
4,20,36:20:f9:a1:8b:8e,CSE OFFICE,3,-81.33,0.47,-81.33,3,0.47
4,20,36:62:f9:a1:88:63,CSE OFFICE,6,-91.0,1.53,-91.67,3,0.47
4,20,30:b5:c2:ea:5b:44,DataLab@BUET,8,-72.62,4.47,-74.0,5,3.69
4,20,00:22:b0:05:f3:bc,CSE-204,10,-69.8,2.32,-70.0,6,2.16
4,20,10:62:eb:77:b7:42,CSE-G04,3,-72.67,0.94,-72.67,3,0.94
4,20,96:33:56:57:7a:84,iPhone (3),4,-91.0,0.0,-91.0,4,0.0
4,20,5e:a9:31:22:c8:de,CSE-LAB,4,-84.0,0.0,-84.0,4,0.0
4,20,66:79:f0:36:84:ea,DIRECT-DCLAPTOP-LIA41UT4msFN,11,-70.73,3.14,-71.33,6,2.36
4,20,5c:e9:31:22:bb:0a,,4,-86.0,0.0,-86.0,4,0.0
4,20,84:d8:1b:92:d7:fa,Room-906,2,-91.0,0.0,-91.0,2,0.0
4,20,34:60:f9:a1:88:63,,3,-92.0,0.0,-92.0,3,0.0
4,20,bc:22:28:21:09:22,,9,-64.44,0.68,-64.67,6,0.47
4,20,56:f1:5f:2e:db:20,Horion_j6,2,-90.0,0.0,-90.0,2,0.0
4,20,5e:a9:31:22:bb:0a,CSE-LAB,1,-83.0,0.0,-83.0,1,0.0
4,20,34:0a:33:6a:24:5e,ROOM-713,2,-88.0,0.0,-88.0,2,0.0
4,20,bc:22:28:21:55:6b,CSE-104,1,-95.0,0.0,-95.0,1,0.0
4,20,36:20:f9:a1:88:56,CSE OFFICE,5,-83.0,2.0,-82.0,3,0.0
4,20,72:f1:12:0f:b9:81,Galaxy A34 5G EFE7,2,-85.5,0.5,-85.5,2,0.5
4,20,cc:2d:21:36:d7:90,Savage-us,1,-92.0,0.0,-92.0,1,0.0
4,20,5e:a9:31:22:be:d6,CSE-LAB,5,-77.6,0.8,-78.0,3,0.0
4,20,5c:e9:31:22:be:d6,,4,-75.0,0.0,-75.0,4,0.0
5,20,2c:fe:e2:59:d0:c2,Horion_e9,14,-72.36,3.26,-72.22,9,1.87
5,20,26:94:5a:1b:90:4d,Tatakae🥷,14,-71.93,5.11,-72.11,9,1.91
5,20,8e:94:9f:cb:b9:b0,Fuad's A54,14,-56.0,2.83,-56.22,9,1.69
5,20,36:62:f9:a1:88:63,CSE OFFICE,9,-95.56,1.17,-95.83,6,0.69
5,20,34:60:f9:a1:88:62,,4,-73.75,0.43,-73.75,4,0.43
5,20,34:60:f9:a1:88:63,,7,-94.86,1.73,-95.25,4,1.3
5,20,bc:22:28:21:09:21,CSE-205,18,-72.78,2.74,-73.27,11,1.14
5,20,10:62:eb:7d:61:95,Super girls,2,-76.5,0.5,-76.5,2,0.5
5,20,8e:fa:5f:79:06:05,Ei j eta amar wifi,14,-64.0,3.82,-64.44,9,3.06
5,20,36:20:f9:a1:88:62,CSE OFFICE,2,-76.5,0.5,-76.5,2,0.5
5,20,bc:22:28:21:09:24,CSE-205,11,-69.45,2.54,-69.83,6,1.57
5,20,bc:22:28:21:09:22,,8,-73.88,2.76,-74.2,5,2.23
5,20,36:20:f9:a1:8b:8e,CSE OFFICE,3,-81.0,1.63,-81.0,3,1.63
5,20,8e:f6:fd:8d:6d:a4,POCO X3 Pro,15,-68.6,4.62,-67.44,9,2.63
5,20,56:f1:5f:2e:f3:7a,Horion_yj,5,-86.4,1.5,-86.67,3,0.94
5,20,60:63:4c:31:37:40,CSE-303,3,-80.33,2.36,-80.33,3,2.36
5,20,60:63:4c:31:37:48,dlink,5,-94.8,0.98,-94.67,3,0.94
5,20,30:b5:c2:ea:5b:44,DataLab@BUET,8,-74.88,2.76,-74.8,5,0.98
5,20,d2:21:d7:af:f0:ae,Fihad's Galaxy,6,-89.83,4.34,-92.33,3,1.7
5,20,66:79:f0:36:84:ea,DIRECT-DCLAPTOP-LIA41UT4msFN,10,-51.3,4.08,-50.5,6,2.36
5,20,46:44:d1:b3:33:78,Galaxy M12 396F,7,-68.71,3.45,-69.75,4,1.79
5,20,5c:e9:31:22:be:d6,,1,-75.0,0.0,-75.0,1,0.0
5,20,96:33:56:57:7a:84,iPhone (3),2,-96.0,0.0,-96.0,2,0.0
5,20,34:60:f9:a1:8b:8e,,3,-80.33,0.94,-80.33,3,0.94
5,20,00:1e:2a:ba:c8:20,CSE-401,2,-85.5,1.5,-85.5,2,1.5
5,20,bc:22:28:21:09:ba,CSE-206,1,-94.0,0.0,-94.0,1,0.0
5,20,60:a4:b7:20:74:5c,Room-1114,1,-88.0,0.0,-88.0,1,0.0
5,20,d6:2c:9e:ee:4a:20,Jo,2,-61.5,2.5,-61.5,2,2.5
5,20,34:60:f9:a1:88:56,,2,-86.0,0.0,-86.0,2,0.0
5,20,36:20:f9:a1:88:56,CSE OFFICE,2,-87.0,0.0,-87.0,2,0.0
5,20,10:62:eb:77:b7:42,CSE-G04,4,-78.75,1.3,-78.75,4,1.3
5,20,5c:e8:d3:0a:1e:e0,!FreeNet,3,-86.33,5.25,-86.33,3,5.25
5,20,60:63:4c:31:37:60,CSE-306,1,-94.0,0.0,-94.0,1,0.0
5,20,cc:2d:21:3e:9d:18,Lapatta Ladies,1,-92.0,0.0,-92.0,1,0.0
5,20,b0:19:21:f7:f8:83,Room no. 614,2,-86.0,1.0,-86.0,2,1.0
5,20,18:0f:76:c3:06:8d,CSE-304,1,-78.0,0.0,-78.0,1,0.0
5,20,34:0a:33:6d:af:1e,Room 913,1,-97.0,0.0,-97.0,1,0.0
5,20,cc:2d:21:36:d7:90,Savage-us,1,-92.0,0.0,-92.0,1,0.0
5,20,bc:62:ce:6a:3a:2a,RBH 204,1,-87.0,0.0,-87.0,1,0.0
5,20,34:0a:33:6a:24:5e,ROOM-713,1,-94.0,0.0,-94.0,1,0.0
6,20,26:94:5a:1b:90:4d,Tatakae🥷,12,-65.92,1.26,-65.71,7,0.88
6,20,56:f1:5f:2e:f3:7a,Horion_yj,2,-80.5,1.5,-80.5,2,1.5
6,20,46:44:d1:b3:33:78,Galaxy M12 396F,9,-59.56,5.56,-61.67,6,3.73
6,20,30:b5:c2:ea:5b:44,DataLab@BUET,3,-66.0,4.97,-66.0,3,4.97
6,20,8e:f6:fd:8d:6d:a4,POCO X3 Pro,14,-44.14,2.1,-44.56,9,0.83
6,20,8e:fa:5f:79:06:05,Ei j eta amar wifi,9,-63.11,1.59,-63.0,6,1.41
6,20,bc:22:28:21:09:22,,4,-56.0,0.0,-56.0,4,0.0
6,20,bc:22:28:21:09:21,CSE-205,20,-57.75,5.88,-57.42,12,3.43
6,20,5c:e8:d3:0a:1e:e0,!FreeNet,10,-77.4,2.73,-77.67,6,1.8
6,20,00:22:b0:05:f3:bc,CSE-204,7,-63.0,3.38,-63.5,4,2.06
6,20,bc:22:28:21:55:6b,CSE-104,1,-91.0,0.0,-91.0,1,0.0
6,20,66:79:f0:36:84:ea,DIRECT-DCLAPTOP-LIA41UT4msFN,17,-80.94,4.43,-81.0,10,3.19
6,20,60:63:4c:31:37:40,CSE-303,9,-63.44,2.36,-64.0,6,1.41
6,20,34:60:f9:a1:88:57,,6,-89.0,2.24,-90.0,3,0.0
6,20,36:20:f9:a1:88:62,CSE OFFICE,6,-67.0,2.24,-66.0,3,0.0
6,20,5c:e9:31:22:bb:0a,,5,-75.0,0.0,-75.0,3,0.0
6,20,bc:22:28:21:09:24,CSE-205,9,-67.44,2.67,-68.83,6,0.37
6,20,36:62:f9:a1:88:57,CSE OFFICE,7,-88.0,3.16,-90.0,4,0.0
6,20,5e:a9:31:22:bb:0a,CSE-LAB,5,-75.0,0.0,-75.0,3,0.0
6,20,18:0f:76:c3:06:8d,CSE-304,2,-69.5,1.5,-69.5,2,1.5
6,20,d2:21:d7:af:f0:ae,Fihad's Galaxy,7,-71.43,2.97,-72.5,4,1.5
6,20,34:60:f9:a1:88:56,,1,-73.0,0.0,-73.0,1,0.0
6,20,34:60:f9:a1:88:62,,1,-68.0,0.0,-68.0,1,0.0
6,20,34:60:f9:a1:88:63,,1,-90.0,0.0,-90.0,1,0.0
6,20,36:20:f9:a1:8b:8e,CSE OFFICE,1,-83.0,0.0,-83.0,1,0.0
6,20,34:e8:94:10:7d:fa,Hall of Fame,2,-71.0,0.0,-71.0,2,0.0
6,20,36:62:f9:a1:88:63,CSE OFFICE,1,-91.0,0.0,-91.0,1,0.0
6,20,36:20:f9:a1:88:56,CSE OFFICE,1,-73.0,0.0,-73.0,1,0.0
6,20,d6:2c:9e:ee:4a:20,Jo,3,-55.0,3.74,-55.0,3,3.74
7,20,46:44:d1:b3:33:78,Galaxy M12 396F,17,-64.24,2.6,-64.6,10,1.43
7,20,34:60:f9:a1:88:62,,7,-67.71,0.7,-68.0,4,0.0
7,20,5c:e8:d3:0a:1e:e0,!FreeNet,13,-71.62,4.68,-71.5,8,3.74
7,20,bc:22:28:21:09:24,CSE-205,19,-56.05,2.5,-56.5,12,1.76
7,20,bc:22:28:21:09:21,CSE-205,20,-57.5,2.18,-58.08,12,0.76
7,20,26:94:5a:1b:90:4d,Tatakae🥷,20,-54.5,4.31,-54.42,12,2.69
7,20,bc:22:28:21:55:6b,CSE-104,17,-88.18,1.2,-88.1,10,0.3
7,20,56:f1:5f:2e:f3:7a,Horion_yj,1,-70.0,0.0,-70.0,1,0.0
7,20,bc:22:28:21:09:b8,,6,-86.5,0.5,-86.67,3,0.47
7,20,5e:a9:31:22:be:d6,CSE-LAB,2,-72.5,0.5,-72.5,2,0.5
7,20,36:20:f9:a1:88:62,CSE OFFICE,10,-67.0,2.05,-66.5,6,1.12
7,20,60:63:4c:31:37:40,CSE-303,13,-60.46,2.56,-61.12,8,2.03
7,20,8e:94:9f:cb:b9:b0,Fuad's A54,20,-63.55,3.37,-64.25,12,2.05
7,20,36:62:f9:a1:88:63,CSE OFFICE,19,-84.53,1.09,-84.25,12,0.6
7,20,8e:fa:5f:79:06:05,Ei j eta amar wifi,19,-55.0,3.71,-55.17,12,2.67
7,20,8e:f6:fd:8d:6d:a4,POCO X3 Pro,17,-63.06,2.88,-63.6,10,1.2
7,20,bc:22:28:21:09:22,,2,-57.5,1.5,-57.5,2,1.5
7,20,30:b5:c2:ea:5b:44,DataLab@BUET,13,-69.54,1.87,-70.0,8,0.5
7,20,bc:22:28:21:55:6c,,7,-88.14,1.12,-88.25,4,0.43
7,20,10:62:eb:77:b7:42,CSE-G04,2,-68.0,2.0,-68.0,2,2.0
7,20,d2:21:d7:af:f0:ae,Fihad's Galaxy,2,-72.0,7.0,-72.0,2,7.0
7,20,5c:e9:31:22:bb:0a,,1,-79.0,0.0,-79.0,1,0.0
7,20,5e:a9:31:22:c8:de,CSE-LAB,1,-79.0,0.0,-79.0,1,0.0
7,20,24:2f:d0:88:39:a2,,1,-73.0,0.0,-73.0,1,0.0
7,20,00:22:b0:05:f3:bc,CSE-204,6,-74.0,2.94,-75.33,3,1.7
7,20,18:0f:76:c3:06:8d,CSE-304,5,-62.8,3.92,-63.33,3,3.77
7,20,66:79:f0:36:84:ea,DIRECT-DCLAPTOP-LIA41UT4msFN,15,-75.93,3.86,-75.78,9,2.9
7,20,36:20:f9:a1:88:56,CSE OFFICE,5,-77.8,1.83,-77.67,3,1.7
7,20,34:60:f9:a1:88:63,,2,-85.5,0.5,-85.5,2,0.5
7,20,56:24:f1:d4:40:ff,Redmi Note 10,2,-81.0,4.0,-81.0,2,4.0
7,20,34:60:f9:a1:88:56,,5,-74.6,4.22,-75.33,3,0.47
7,20,bc:22:28:21:09:b7,,1,-86.0,0.0,-86.0,1,0.0
7,20,34:0a:33:6a:24:5e,ROOM-713,1,-84.0,0.0,-84.0,1,0.0
7,20,52:29:6f:70:e8:02,Shakshor,1,-92.0,0.0,-92.0,1,0.0
7,20,bc:62:ce:6a:3a:2a,RBH 204,1,-82.0,0.0,-82.0,1,0.0
7,20,5e:a9:31:22:bb:0a,CSE-LAB,4,-76.0,0.0,-76.0,4,0.0
7,20,b0:19:21:f7:f8:83,Room no. 614,4,-81.0,0.0,-81.0,4,0.0
7,20,56:f1:5f:2e:db:20,Horion_j6,1,-75.0,0.0,-75.0,1,0.0
7,20,34:60:f9:a1:8b:8e,,3,-73.67,0.47,-73.67,3,0.47
7,20,d6:2c:9e:ee:4a:20,Jo,3,-58.67,0.94,-58.67,3,0.94
7,20,36:20:f9:a1:8b:8e,CSE OFFICE,2,-74.0,0.0,-74.0,2,0.0
8,20,5c:e8:d3:0a:1e:e0,!FreeNet,13,-64.62,7.26,-64.75,8,2.9
8,20,2c:fe:e2:59:d0:c2,Horion_e9,20,-55.95,6.38,-56.83,12,3.1
8,20,bc:22:28:20:b9:f6,CSE-503,12,-73.75,4.21,-74.14,7,0.64
8,20,bc:22:28:21:55:6c,,7,-81.14,1.64,-81.25,4,1.09
8,20,bc:22:28:21:55:6b,CSE-104,10,-80.2,1.72,-79.83,6,1.07
8,20,60:63:4c:31:37:60,CSE-306,16,-81.25,3.42,-82.0,9,1.05
8,20,8e:94:9f:cb:b9:b0,Fuad's A54,14,-58.21,3.99,-58.0,9,2.62
8,20,36:62:f9:a1:88:63,CSE OFFICE,18,-80.56,2.43,-80.82,11,1.19
8,20,60:63:4c:31:37:48,dlink,20,-80.9,2.49,-81.17,12,1.07
8,20,34:60:f9:a1:88:62,,3,-61.33,0.47,-61.33,3,0.47
8,20,bc:22:28:21:09:24,CSE-205,16,-50.62,4.75,-50.56,9,2.99
8,20,00:1e:2a:ba:c8:20,CSE-401,15,-83.8,2.23,-83.78,9,0.92
8,20,bc:22:28:21:09:21,CSE-205,19,-54.32,2.85,-54.08,12,1.44
8,20,cc:2d:21:3e:5b:b0,Room 202,9,-87.22,1.87,-87.67,6,1.11
8,20,70:4c:a5:95:b6:00,BUET-Free-WiFi,5,-88.0,1.67,-87.67,3,0.47
8,20,5e:a9:31:22:be:d6,CSE-LAB,1,-54.0,0.0,-54.0,1,0.0
8,20,10:62:eb:77:b7:42,CSE-G04,3,-59.67,2.49,-59.67,3,2.49
8,20,34:e8:94:10:7d:fa,Hall of Fame,15,-80.33,3.34,-80.11,9,1.91
8,20,8e:fa:5f:79:06:05,Ei j eta amar wifi,13,-55.31,4.94,-55.5,8,2.06
8,20,8e:f6:fd:8d:6d:a4,POCO X3 Pro,20,-59.25,3.65,-59.08,12,1.98
8,20,b8:3a:08:dd:a2:98,Room no. 306,11,-86.27,1.86,-86.33,6,1.25
8,20,56:f1:5f:2e:f3:7a,Horion_yj,6,-69.67,2.21,-69.67,3,0.47
8,20,46:44:d1:b3:33:78,Galaxy M12 396F,10,-57.5,3.47,-58.0,6,1.15
8,20,30:b5:c2:ea:5b:44,DataLab@BUET,7,-65.43,2.32,-66.0,4,0.71
8,20,bc:22:28:21:09:b8,,5,-82.8,0.98,-83.0,3,0.0
8,20,bc:22:28:21:55:6e,CSE-104,15,-73.13,2.85,-73.11,9,1.37
8,20,18:0f:76:c3:06:8d,CSE-304,9,-60.56,3.27,-60.83,6,1.86
8,20,d2:21:d7:af:f0:ae,Fihad's Galaxy,4,-67.75,5.72,-67.75,4,5.72
8,20,60:63:4c:31:37:40,CSE-303,9,-55.67,3.65,-56.5,6,2.22
8,20,56:24:f1:d4:40:ff,Redmi Note 10,2,-70.0,2.0,-70.0,2,2.0
8,20,bc:62:ce:6a:3a:2a,RBH 204,2,-75.0,5.0,-75.0,2,5.0
8,20,00:04:56:fe:23:e7,00002DhkSknAp1,1,-87.0,0.0,-87.0,1,0.0
8,20,00:22:b0:05:f3:bc,CSE-204,5,-65.6,1.85,-65.0,3,0.82
8,20,66:79:f0:36:84:ea,DIRECT-DCLAPTOP-LIA41UT4msFN,12,-65.5,4.7,-66.14,7,1.73
8,20,36:20:f9:a1:88:62,CSE OFFICE,5,-61.4,1.62,-61.33,3,0.47
8,20,34:60:f9:a1:88:63,,9,-80.67,2.58,-81.33,6,1.37
8,20,fe:d3:3e:61:fb:b1,OnePlus 9R,1,-85.0,0.0,-85.0,1,0.0
8,20,0c:80:63:fb:72:74,Slow Wifi,8,-87.12,2.26,-87.4,5,1.5
8,20,96:33:56:57:7a:84,iPhone (3),1,-82.0,0.0,-82.0,1,0.0
8,20,52:29:6f:70:e8:02,Shakshor,8,-83.88,3.18,-85.2,5,1.17
8,20,34:60:f9:a1:8b:8e,,5,-73.2,2.93,-74.0,3,1.41
8,20,34:60:f9:a1:88:56,,2,-73.5,1.5,-73.5,2,1.5
8,20,36:20:f9:a1:88:56,CSE OFFICE,3,-76.67,2.49,-76.67,3,2.49
8,20,70:4c:a5:95:b6:01,eduroam,3,-86.33,1.7,-86.33,3,1.7
8,20,60:a4:b7:20:74:5c,Room-1114,3,-82.0,7.07,-82.0,3,7.07
8,20,82:af:ca:21:95:ea,,2,-89.0,1.0,-89.0,2,1.0
8,20,cc:2d:21:36:d7:90,Savage-us,2,-85.0,0.0,-85.0,2,0.0
8,20,c0:25:e9:5e:ba:d4,Group Of Crazy💃,2,-83.5,3.5,-83.5,2,3.5
8,20,e8:65:d4:fc:e2:68,Net lagbo,1,-80.0,0.0,-80.0,1,0.0
